,Timestamp,Username,VideoID,Comment,Date
102,2021-12-03T03:18:31Z,@dnentertainmentchannel9856,SUgxaWkGcZc,Kapten ronans gak nih,2021-12-03T03:18:31Z
103,2021-12-03T02:57:24Z,@Mjh-jc6cu,SUgxaWkGcZc,"suaranya gada duanya nich
bisa kali Next nyanyinya diiringi live band JKT48 di Special Performance kemarin",2021-12-03T02:57:24Z
104,2021-12-03T02:28:05Z,@hnsss,SUgxaWkGcZc,saya suka!! 👍,2021-12-03T02:28:05Z
105,2021-12-03T01:54:46Z,@utoyoyo4596,SUgxaWkGcZc,Boleh x phi sisca cover lagu nya aespa yang FOREVER,2021-12-03T01:54:46Z
106,2021-12-03T01:53:11Z,@dimasf_8783,SUgxaWkGcZc,Menunggu cover just friend 😀,2021-12-03T01:53:11Z
107,2021-12-03T01:51:54Z,@SYAUQILE,SUgxaWkGcZc,Sisy ❤️❤️,2021-12-03T01:51:54Z
108,2021-12-03T01:51:06Z,@wakadiyaw6259,SUgxaWkGcZc,Series nya bad buddies ini LGBT nya apakah parah bangat? Baru nonton 1 episode karena tau kalau parah LGBT nya,2021-12-03T01:51:06Z
109,2021-12-03T01:42:29Z,@talitharizky3520,SUgxaWkGcZc,"Keren keren keren keren, suka bgt sm covernya 👏🏻👏🏻👏🏻",2021-12-03T01:42:29Z
110,2021-12-03T01:36:55Z,@anggunaay,SUgxaWkGcZc,Suka bgt sm lagu ini !!!! sis versi indonya  baguss bgt 🤟🏼,2021-12-03T01:36:55Z
111,2021-12-03T01:01:40Z,@onyacantikpunyanyananon5230,SUgxaWkGcZc,keng maaakkk phii siiss🤟💗,2021-12-03T01:01:40Z
112,2021-12-03T00:18:04Z,@wmoonfvck304,SUgxaWkGcZc,selalu bagus,2021-12-03T00:18:04Z
113,2021-12-03T00:03:47Z,@bintang2715,SUgxaWkGcZc,SUARA KA SISCA CANDU BNGET ASLII,2021-12-03T00:03:47Z
114,2021-12-02T22:54:45Z,@aatnattaphatarayatham4615,SUgxaWkGcZc,PHI!✨🤍,2021-12-02T22:54:45Z
115,2021-12-02T20:24:16Z,@fay9,SUgxaWkGcZc,"Enak bangeet makasih covernya <3
Tuh kan lagu apa aja jadi enak kalo dibawain sisca",2021-12-02T20:24:16Z
116,2021-12-02T19:07:59Z,@dnentertainmentchannel9856,SUgxaWkGcZc,Inituh ost bad buddy yang pertama yah... Yang sekarang itu yang lagunya nanon 🥰,2021-12-02T19:07:59Z
117,2021-12-02T18:05:06Z,@柏木遥香-p6o,SUgxaWkGcZc,Apa aku doang yg tau ni lagu jauh sebelum bbs? 😭,2021-12-02T18:05:06Z
118,2021-12-02T17:33:29Z,@lovedbypahn,SUgxaWkGcZc,"kak sisca ya allah ini tau lebay banget gue wkwk cuman gue emang ngikutin ohmnon dari awal jadi agak emo bgt dengerin cover lagu ini :( thank you kak, ini keren bgt suara lo asli <3 you really have a great and soft voice. . your Thai accent juga not bad, keren bgt !!!",2021-12-02T17:33:29Z
119,2021-12-02T17:30:09Z,@lovedbypahn,SUgxaWkGcZc,"hai yang gatau ini lagu siapa, ini lagunya Tilly birds same page di series boys love judulnya bad buddy series ya 🥺",2021-12-02T17:30:09Z
120,2021-12-02T17:05:44Z,@sunnynaphat9916,SUgxaWkGcZc,Your voice and your Thai accent are sooooo amazing 💖,2021-12-02T17:05:44Z
121,2021-12-02T15:05:27Z,@muhfazrismamonto9713,SUgxaWkGcZc,ซิสก้าเสียงดีนะพี่ semoga sukses ya kak Sisca 🥰,2021-12-02T15:05:27Z
122,2021-12-02T14:39:53Z,@farishaaizashakila442,SUgxaWkGcZc,Pls enak bangett sumpah kakk!!❤️,2021-12-02T14:39:53Z
123,2021-12-02T14:32:27Z,@kertas.baru_,SUgxaWkGcZc,Selalu suka kalo kmu cover Thai trs ada indonya,2021-12-02T14:32:27Z
124,2021-12-02T14:19:17Z,@rahmacaynn,SUgxaWkGcZc,Adem bgt <33,2021-12-02T14:19:17Z
125,2021-12-02T14:02:20Z,@cheesykim2204,SUgxaWkGcZc,"Bagussss 💘
Tinggal nunggu cover just friend trus dinotice ohmnon wkwk aamiin",2021-12-02T14:02:20Z
126,2021-12-02T13:32:55Z,@AgungSam,SUgxaWkGcZc,"Merdu banget suaramu sis 👍
Btw episode 5 bagus ya",2021-12-02T13:32:55Z
127,2021-12-02T13:32:30Z,@มุกมณีหัสแดง,SUgxaWkGcZc,"Hello, I'm from Thailand. 🇹🇭Thank you for singing of our language, you pronounce it very clearly, I admire you.💗",2021-12-02T13:32:30Z
128,2021-12-03T03:17:18Z,@dnentertainmentchannel9856,SUgxaWkGcZc,❤️,2021-12-03T03:17:18Z
129,2021-12-03T03:18:12Z,@chk.grc.4846,SUgxaWkGcZc,💕🥰,2021-12-03T03:18:12Z
